date,household_id,daily_consumption_liters,pressure_psi,temperature_celsius,population_density
2024-06-05,HH0216,277.76,47.89,23.09,2813
2024-04-04,HH0050,288.28,54.84,19.55,7205
2024-01-19,HH0241,267.25,47.81,19.92,9088
2024-01-24,HH0110,302.79,45.58,28.55,7162
2024-03-27,HH0244,357.5,47.77,27.68,5652
2024-05-13,HH0022,177.32,48.36,23.29,5765
2024-01-24,HH0230,306.03,53.41,28.62,7576
2024-01-09,HH0469,255.23,50.2,13.63,1851
2024-04-02,HH0476,332.11,50.03,22.01,7195
2024-06-24,HH0394,354.02,54.69,28.68,5504
2024-02-19,HH0303,356.12,46.09,36.25,5123
2024-01-29,HH0491,402.2,55.41,22.08,1071
2024-04-19,HH0226,250.66,51.19,33.95,8392
2024-05-19,HH0363,315.64,55.71,25.1,7834
2024-05-03,HH0086,316.45,52.3,22.27,5802
2024-05-03,HH0378,254.91,48.32,23.17,6347
2024-05-07,HH0054,334.54,51.89,17.22,9050
2024-02-22,HH0442,263.74,52.97,21.3,8824
2024-03-20,HH0458,247.54,48.08,16.79,3860
2024-06-20,HH0071,283.1,51.39,22.85,3139
2024-03-15,HH0070,272.89,56.12,25.94,2152
2024-06-09,HH0039,333.52,45.35,25.98,4907
2024-05-24,HH0379,374.07,50.17,14.39,9992
2024-03-24,HH0227,299.69,51.86,28.95,4370
2024-03-20,HH0309,362.93,53.78,26.96,9033
2024-01-18,HH0031,391.33,51.81,34.31,8083
2024-05-17,HH0123,300.11,52.34,27.88,9585
2024-02-18,HH0334,327.5,56.7,27.16,3177
2024-03-15,HH0260,306.93,53.27,26.0,3420
2024-02-14,HH0175,365.55,51.0,21.15,7233
2024-04-28,HH0080,294.19,51.27,19.32,6862
2024-02-19,HH0364,352.98,51.88,24.67,5486
2024-01-05,HH0310,237.19,40.2,20.75,2465
2024-03-05,HH0211,290.22,46.63,15.06,5249
2024-02-28,HH0338,287.11,51.97,13.43,7231
2024-06-26,HH0167,337.89,50.65,21.69,3312
2024-04-19,HH0443,327.16,43.4,24.06,7947
2024-02-04,HH0113,288.59,49.69,25.16,3864
2024-05-13,HH0052,375.3,59.45,21.8,8891
2024-04-05,HH0157,261.28,43.95,23.91,4305
2024-05-11,HH0217,396.85,49.13,25.58,5944
2024-04-14,HH0014,261.2,46.52,28.05,6044
2024-02-28,HH0355,307.22,49.96,29.79,8774
2024-05-26,HH0473,365.54,54.21,24.25,1441
2024-05-06,HH0472,338.46,41.95,28.73,2089
2024-02-22,HH0268,289.69,47.8,24.35,4261
2024-06-21,HH0293,254.02,54.02,26.34,4728
2024-06-23,HH0073,368.35,51.8,22.84,4700
2024-01-04,HH0061,227.87,48.41,27.41,4664
2024-01-25,HH0433,378.41,42.18,26.49,6730
2024-03-07,HH0410,226.03,49.7,25.21,4013
2024-02-03,HH0076,292.96,51.04,21.91,1547
2024-01-13,HH0273,359.83,48.18,22.9,6924
2024-03-08,HH0192,258.96,47.53,30.08,8492
2024-01-11,HH0472,299.58,48.06,17.05,3100
2024-04-09,HH0454,302.97,49.29,26.28,1308
2024-01-09,HH0208,281.08,51.93,29.58,4290
2024-04-03,HH0153,365.48,52.5,32.47,6609
2024-01-12,HH0372,340.29,43.67,29.85,4066
2024-01-23,HH0398,235.46,53.08,30.18,4253
2024-03-14,HH0327,409.96,50.68,30.89,3168
2024-04-29,HH0342,292.0,46.1,25.22,2493
2024-03-10,HH0439,259.24,49.25,25.37,1010
2024-03-31,HH0268,286.38,48.49,21.77,3292
2024-06-25,HH0377,269.75,45.82,22.05,4875
2024-04-01,HH0063,227.67,49.98,25.09,5477
2024-01-30,HH0497,348.41,50.76,19.06,1198
2024-01-08,HH0182,391.25,47.33,20.97,6713
2024-04-21,HH0212,297.98,45.27,34.26,8090
2024-05-19,HH0304,341.47,45.2,24.45,9095
2024-05-18,HH0031,323.55,52.32,28.97,9181
2024-04-24,HH0116,219.06,50.74,12.42,9268
2024-05-16,HH0456,336.98,42.9,19.37,1512
2024-05-10,HH0483,312.42,55.57,18.87,7816
2024-05-16,HH0008,283.11,53.1,21.46,2225
2024-03-18,HH0478,259.48,52.12,29.04,6036
2024-02-25,HH0446,294.66,45.24,20.25,8945
2024-03-10,HH0087,245.74,47.4,26.96,9139
2024-05-29,HH0152,360.84,56.01,26.23,7275
2024-03-22,HH0488,307.89,48.58,28.01,8806
2024-05-29,HH0156,330.06,47.34,24.47,9298
2024-04-26,HH0154,223.9,50.08,30.01,2553
2024-06-17,HH0183,319.21,45.48,31.45,6643
2024-05-14,HH0200,405.38,44.78,23.68,2291
2024-02-22,HH0024,250.54,50.74,30.83,7496
2024-05-31,HH0052,357.56,52.33,23.61,5217
2024-01-26,HH0278,442.83,48.3,27.18,5819
2024-02-01,HH0293,331.53,49.14,24.09,5697
2024-03-06,HH0464,279.29,47.39,24.94,8157
2024-01-10,HH0475,402.65,44.22,26.25,6229
2024-02-27,HH0050,267.92,37.47,24.73,7972
2024-03-17,HH0017,317.24,48.23,21.67,2761
2024-04-21,HH0126,306.55,47.53,25.75,6891
2024-02-20,HH0285,289.47,50.44,33.67,9337
2024-01-02,HH0445,249.96,53.41,18.43,3246
2024-06-21,HH0296,291.06,50.55,24.51,1790
2024-04-14,HH0186,282.92,55.7,24.41,1923
2024-02-03,HH0151,323.1,57.02,24.88,3824
2024-03-29,HH0377,361.23,52.62,28.93,2775
2024-01-29,HH0043,297.82,46.99,22.24,4741
2024-02-29,HH0233,237.83,45.08,19.44,3225
2024-01-01,HH0083,226.78,46.98,20.78,2244
2024-06-06,HH0408,273.61,44.74,22.84,3537
2024-03-01,HH0097,246.46,54.86,35.36,4522
2024-01-02,HH0327,317.11,55.08,19.88,8774
2024-04-14,HH0128,281.53,50.98,26.03,2673
2024-03-03,HH0083,378.42,54.62,28.1,7283
2024-03-02,HH0005,302.21,54.69,23.62,1399
2024-06-10,HH0395,262.58,48.48,22.91,1639
2024-02-06,HH0153,263.18,52.58,31.42,1865
2024-01-20,HH0396,284.37,55.19,31.57,9552
2024-01-04,HH0156,285.77,59.31,23.87,1692
2024-06-18,HH0168,340.32,39.48,26.19,8534
2024-02-28,HH0019,327.3,50.54,30.65,9471
2024-02-14,HH0482,266.55,54.26,20.94,5991
2024-05-14,HH0204,327.55,53.63,22.53,3215
2024-01-29,HH0443,392.27,54.98,18.18,1082
2024-01-21,HH0423,261.72,53.93,25.93,7222
2024-04-01,HH0005,307.27,47.03,25.81,2058
2024-04-04,HH0191,358.31,56.14,21.38,1427
2024-01-02,HH0324,240.26,50.09,22.52,3617
2024-06-11,HH0175,286.06,47.91,20.74,8432
2024-03-09,HH0204,355.17,52.14,29.74,9301
2024-03-22,HH0020,303.65,50.89,22.84,4927
2024-03-24,HH0400,222.68,46.36,33.49,6984
2024-05-16,HH0085,704.24,59.53,23.42,3180
2024-01-27,HH0321,210.85,51.86,31.15,6629
2024-05-09,HH0381,256.11,50.54,28.33,6430
2024-04-08,HH0496,311.26,44.75,28.26,5945
2024-02-22,HH0107,289.5,55.13,37.83,3379
2024-01-30,HH0469,205.59,54.01,19.72,8857
2024-05-05,HH0281,256.0,42.14,21.81,8826
2024-05-21,HH0406,363.44,50.89,21.82,5126
2024-03-24,HH0015,383.79,51.99,23.91,2620
2024-01-10,HH0197,282.31,42.3,22.6,4422
2024-02-20,HH0451,232.77,63.82,34.49,8598
2024-06-02,HH0326,345.92,44.27,15.72,4757
2024-04-02,HH0413,211.06,49.68,24.63,6971
2024-05-29,HH0148,297.98,50.21,25.99,9905
2024-04-01,HH0218,268.68,52.41,27.96,9929
2024-03-15,HH0326,307.64,48.79,34.29,8410
2024-02-21,HH0491,339.81,51.31,28.89,8817
2024-06-20,HH0313,404.84,46.74,27.02,7153
2024-01-05,HH0404,314.21,51.21,26.24,7978
2024-01-21,HH0385,309.75,48.96,30.87,2063
2024-01-20,HH0380,324.08,48.78,22.75,1479
2024-06-06,HH0213,340.08,45.71,28.01,8655
2024-05-20,HH0471,267.9,48.55,22.84,9975
2024-05-08,HH0107,331.02,43.8,22.06,6727
2024-02-05,HH0054,292.76,52.91,29.01,5677
2024-05-29,HH0447,244.99,51.61,16.13,7039
2024-04-20,HH0042,774.91,58.66,22.1,8038
2024-03-07,HH0431,363.68,45.06,28.15,4233
2024-03-30,HH0315,297.49,47.11,36.33,6252
2024-05-13,HH0314,225.48,54.32,22.11,3944
2024-05-29,HH0069,447.21,48.65,23.49,7929
2024-04-28,HH0388,369.01,54.18,33.71,4343
2024-05-30,HH0352,264.91,55.39,23.98,8927
2024-03-15,HH0399,280.57,50.06,25.48,8605
2024-01-04,HH0252,808.57,48.01,22.1,4305
2024-01-16,HH0318,249.14,45.71,24.28,9233
2024-06-15,HH0365,234.04,46.57,24.23,7109
2024-03-13,HH0080,193.51,43.07,30.81,6009
2024-01-23,HH0206,333.71,51.54,24.96,5642
2024-06-01,HH0332,400.18,52.16,35.62,9447
2024-03-31,HH0326,304.57,43.31,12.96,1075
2024-02-26,HH0309,277.47,50.53,26.3,9431
2024-06-14,HH0473,274.68,49.4,28.18,5158
2024-04-08,HH0425,270.32,50.05,22.74,1669
2024-03-30,HH0361,190.69,59.42,28.45,8461
2024-03-07,HH0337,396.5,38.29,27.78,9558
2024-05-09,HH0106,255.26,39.74,31.3,5459
2024-06-25,HH0002,275.62,45.05,33.25,6725
2024-04-18,HH0441,361.82,47.93,21.87,9933
2024-01-09,HH0207,272.37,44.1,19.97,1954
2024-04-15,HH0403,543.72,52.4,26.57,6010
2024-05-30,HH0465,282.25,47.02,26.67,6019
2024-03-08,HH0259,294.58,49.86,23.58,2947
2024-06-17,HH0057,290.99,47.99,29.37,7138
2024-05-08,HH0362,235.11,47.8,26.6,6287
2024-01-04,HH0214,351.58,43.54,24.27,8033
2024-04-01,HH0386,368.18,43.47,21.51,1441
2024-06-01,HH0001,265.91,52.17,17.77,2526
2024-03-22,HH0370,320.33,47.05,23.0,9085
2024-03-14,HH0484,338.0,48.04,23.48,4351
2024-06-17,HH0098,273.18,54.34,21.81,7351
2024-06-25,HH0346,261.75,51.21,27.39,4311
2024-05-11,HH0491,371.16,45.44,19.66,9809
2024-02-05,HH0221,267.55,54.58,25.59,3485
2024-06-15,HH0372,345.41,53.62,27.54,6483
2024-03-21,HH0360,315.72,45.49,28.77,9021
2024-02-21,HH0346,248.98,55.98,18.21,5695
2024-06-19,HH0456,293.04,44.75,23.86,6621
2024-06-19,HH0167,198.82,43.53,28.43,1174
2024-02-02,HH0075,269.8,43.86,27.53,8707
2024-04-13,HH0246,379.08,53.31,31.09,2474
2024-05-04,HH0445,287.22,40.64,25.85,1889
2024-03-26,HH0124,369.11,43.35,20.46,1133
2024-06-25,HH0340,258.14,51.47,32.94,3591
2024-05-15,HH0077,293.71,55.47,27.86,7831
2024-04-23,HH0374,305.67,53.76,31.45,8668
2024-06-11,HH0148,285.16,38.9,27.37,9260
2024-03-23,HH0469,274.48,50.91,26.8,3115
2024-03-23,HH0326,305.78,56.06,27.19,2941
2024-03-05,HH0003,227.79,46.86,27.77,6976
2024-06-27,HH0191,288.14,55.7,23.36,2703
2024-01-15,HH0118,423.7,45.31,20.94,6794
2024-03-21,HH0111,330.25,53.1,18.04,4548
2024-02-20,HH0453,226.84,50.93,30.13,2088
2024-06-17,HH0252,313.07,43.28,29.91,1331
2024-01-25,HH0276,309.71,45.41,19.83,5647
2024-06-27,HH0169,330.69,47.9,25.51,6231
2024-04-22,HH0086,288.38,50.33,29.46,5864
2024-04-29,HH0255,226.44,51.8,22.61,6271
2024-03-26,HH0336,273.7,51.01,18.9,2841
2024-03-22,HH0406,256.94,56.83,17.02,7704
2024-04-07,HH0303,275.4,49.19,26.53,7630
2024-06-09,HH0298,330.51,48.18,27.24,7087
2024-04-30,HH0032,444.33,55.26,22.9,6001
2024-03-29,HH0028,306.23,54.74,22.49,6516
2024-05-10,HH0163,404.06,53.31,23.48,4665
2024-01-13,HH0135,270.62,51.58,27.86,8109
2024-03-24,HH0015,323.74,54.08,24.82,6871
2024-03-08,HH0061,216.94,53.58,32.04,6934
2024-01-31,HH0311,199.42,61.66,21.31,8477
2024-05-04,HH0212,510.97,48.13,15.08,9693
2024-01-02,HH0132,365.45,52.83,21.77,8281
2024-03-09,HH0127,271.65,48.89,23.76,5214
2024-04-18,HH0101,335.66,49.89,20.77,7537
2024-02-15,HH0476,272.9,38.63,25.92,5963
2024-02-02,HH0046,313.66,52.0,19.58,3562
2024-06-26,HH0059,426.46,54.35,23.98,5120
2024-04-27,HH0492,319.89,44.97,22.56,1907
2024-05-24,HH0295,350.68,41.5,25.92,8779
2024-01-16,HH0272,337.49,44.29,24.48,8549
2024-04-08,HH0421,389.09,45.08,18.43,3392
2024-05-28,HH0352,336.28,56.56,27.04,4133
2024-01-18,HH0305,319.63,45.45,23.94,2418
2024-04-16,HH0343,300.59,51.8,27.77,4742
2024-06-08,HH0207,261.21,53.22,23.04,3005
2024-01-18,HH0384,350.28,52.67,24.83,1014
2024-06-09,HH0438,337.51,42.8,14.32,5131
2024-01-17,HH0293,350.63,47.75,16.33,7521
2024-04-27,HH0435,606.75,52.51,34.64,1815
2024-01-13,HH0089,373.48,49.64,30.76,7218
2024-02-26,HH0184,289.32,46.95,24.79,2264
2024-06-12,HH0072,323.63,55.8,15.83,8748
2024-01-29,HH0206,243.08,52.47,31.84,4554
2024-04-24,HH0255,401.21,53.37,25.62,9938
2024-04-07,HH0406,304.3,47.3,25.99,7969
2024-05-14,HH0120,363.53,49.79,21.61,4067
2024-04-24,HH0265,379.79,53.09,23.58,7380
2024-05-05,HH0317,283.27,43.01,16.32,1194
2024-06-21,HH0027,246.64,50.8,36.29,5686
2024-02-05,HH0328,331.86,47.87,28.3,9488
2024-02-28,HH0486,335.19,48.87,20.78,6401
2024-01-04,HH0396,397.88,53.73,25.32,7289
2024-05-14,HH0447,240.88,55.55,31.05,1745
2024-02-22,HH0122,227.1,45.19,25.07,7977
2024-01-22,HH0372,213.04,47.48,23.56,4048
2024-02-13,HH0071,298.43,38.7,20.13,5819
2024-03-12,HH0088,247.86,48.67,22.76,5993
2024-02-11,HH0479,221.41,49.34,20.53,8089
2024-05-29,HH0379,256.89,59.43,24.59,3492
2024-03-02,HH0491,299.83,49.28,22.21,1013
2024-04-09,HH0434,307.57,43.77,24.55,8605
2024-01-07,HH0050,337.33,46.84,27.13,7428
2024-01-26,HH0485,275.75,34.52,30.71,5188
2024-03-06,HH0229,223.65,53.14,25.92,8978
2024-02-24,HH0075,308.61,52.26,22.61,3908
2024-02-11,HH0033,250.1,41.63,23.68,2450
2024-02-12,HH0205,294.4,59.37,24.79,8284
2024-03-27,HH0131,303.42,43.7,23.86,6310
2024-02-25,HH0494,244.03,54.3,31.98,3303
2024-02-22,HH0398,286.2,43.76,30.74,7014
2024-04-26,HH0115,226.84,51.79,23.46,1815
2024-04-23,HH0106,296.38,48.15,24.09,2797
2024-03-27,HH0137,301.32,47.64,34.08,7431
2024-02-22,HH0406,273.66,55.41,20.3,8038
2024-01-31,HH0231,295.87,53.18,25.75,4378
2024-01-30,HH0077,280.81,51.61,23.63,7448
2024-04-20,HH0396,273.02,47.48,30.13,8667
2024-01-14,HH0072,244.97,47.79,24.49,8930
2024-03-07,HH0256,303.19,55.04,29.54,7377
2024-06-10,HH0341,343.97,45.21,22.48,9779
2024-01-05,HH0033,317.59,54.42,36.88,5234
2024-03-20,HH0318,243.89,47.31,26.29,2543
2024-04-02,HH0468,259.12,52.38,24.42,4983
2024-01-26,HH0104,227.96,51.68,23.3,4406
2024-01-25,HH0250,287.36,56.76,25.11,7887
2024-02-28,HH0172,232.12,57.47,27.01,3240
2024-06-19,HH0236,282.98,49.37,26.93,6334
2024-01-25,HH0068,151.2,59.67,30.16,2527
2024-03-11,HH0494,230.42,47.39,15.43,6674
2024-03-16,HH0360,307.29,41.55,15.25,2559
2024-04-28,HH0087,362.72,44.26,18.58,1317
2024-03-25,HH0361,333.18,46.6,28.67,9756
2024-05-05,HH0288,258.16,45.27,16.06,2046
2024-02-04,HH0260,293.69,51.1,14.82,6823
2024-06-18,HH0457,302.59,46.89,20.21,9690
2024-04-18,HH0130,255.98,59.9,24.01,5951
2024-06-01,HH0397,243.56,48.76,22.89,9608
2024-03-23,HH0060,316.12,50.38,21.18,9007
2024-02-20,HH0292,268.74,56.62,26.4,5106
2024-01-16,HH0349,254.28,50.79,23.38,8798
2024-05-30,HH0174,223.47,42.61,20.36,5305
2024-06-10,HH0463,344.03,52.47,27.04,9666
2024-06-13,HH0003,426.4,51.79,21.46,5624
2024-01-15,HH0263,238.32,51.36,27.41,5333
2024-01-24,HH0359,318.64,44.96,23.21,4228
2024-01-11,HH0490,335.27,49.95,23.28,1177
2024-01-09,HH0464,288.41,52.95,19.82,3789
2024-05-21,HH0235,306.56,56.84,21.1,8523
2024-05-15,HH0011,361.3,51.68,25.5,9944
2024-04-02,HH0251,270.81,53.91,18.58,3588
2024-01-23,HH0085,276.27,41.11,29.15,9839
2024-03-25,HH0489,342.37,41.56,16.45,4672
2024-02-09,HH0270,318.05,43.76,32.18,9690
2024-03-15,HH0270,369.37,52.07,27.26,1161
2024-01-30,HH0028,328.85,48.85,30.19,5855
2024-02-26,HH0234,307.08,44.42,25.79,9319
2024-03-16,HH0143,398.28,55.28,26.54,8606
2024-06-27,HH0477,268.26,49.0,15.13,9606
2024-06-19,HH0125,286.75,45.81,31.88,5914
2024-04-03,HH0003,255.29,57.21,17.91,2650
2024-05-22,HH0156,357.14,43.05,20.31,1995
2024-03-17,HH0465,314.77,42.64,34.16,3872
2024-02-02,HH0200,371.39,46.12,19.15,7638
2024-01-26,HH0254,335.26,54.77,18.32,7862
2024-02-24,HH0443,322.38,50.12,25.29,2972
2024-01-19,HH0384,308.91,53.67,22.59,1762
2024-01-22,HH0170,288.66,45.65,21.49,8770
2024-06-11,HH0320,323.68,50.74,21.46,9314
2024-04-13,HH0258,350.97,58.21,20.79,4482
2024-04-11,HH0466,269.59,54.03,18.92,1535
2024-04-08,HH0336,283.48,47.36,32.63,8218
2024-05-22,HH0319,275.55,54.3,25.31,3733
2024-05-11,HH0071,271.17,44.52,22.51,3512
2024-04-11,HH0136,278.8,50.44,23.95,6121
2024-04-29,HH0337,362.39,44.83,29.58,9803
2024-02-08,HH0212,222.95,50.46,17.68,8973
2024-01-21,HH0014,558.65,46.77,27.62,5751
2024-02-21,HH0155,300.17,46.89,23.76,6601
2024-03-31,HH0455,251.97,44.77,27.26,2890
2024-03-31,HH0068,212.48,41.48,20.5,5773
2024-02-21,HH0130,306.49,58.91,15.61,4752
2024-02-18,HH0151,342.52,44.67,17.14,1153
2024-03-10,HH0441,257.41,46.66,29.86,9645
2024-03-07,HH0004,372.06,51.75,23.06,2037
2024-01-06,HH0291,255.15,52.05,17.48,8457
2024-01-01,HH0444,425.95,50.63,26.4,4606
2024-03-24,HH0062,343.68,51.73,28.11,9015
2024-02-29,HH0177,285.48,50.55,25.5,6455
2024-04-18,HH0390,250.22,50.16,19.36,2456
2024-03-26,HH0230,307.49,54.93,28.18,7300
2024-05-29,HH0252,399.49,52.76,23.78,3023
2024-04-18,HH0052,341.06,50.79,28.81,5891
2024-01-09,HH0028,375.83,46.14,33.34,3595
2024-05-13,HH0312,205.75,53.25,25.72,7146
2024-06-09,HH0464,316.63,52.74,28.02,6053
2024-01-23,HH0380,316.14,44.31,26.11,1695
2024-02-15,HH0037,238.07,56.61,28.07,3743
2024-02-16,HH0022,333.81,49.83,29.92,8600
2024-05-03,HH0483,387.85,52.88,20.35,7244
2024-06-28,HH0248,231.53,47.5,26.63,8772
2024-06-02,HH0242,258.36,51.0,26.88,8584
2024-04-07,HH0024,367.21,55.33,28.99,3743
2024-01-16,HH0444,266.96,49.94,26.89,8755
2024-01-27,HH0303,182.38,51.19,18.04,2009
2024-01-31,HH0024,369.05,43.72,29.62,3186
2024-01-29,HH0392,313.62,44.08,28.79,6349
2024-03-23,HH0382,228.37,35.8,19.48,8540
2024-03-18,HH0455,279.47,48.19,33.12,4406
2024-05-24,HH0477,265.0,45.57,28.05,1313
2024-05-07,HH0027,348.03,51.77,19.5,5779
2024-06-23,HH0133,277.89,49.54,23.18,7566
2024-03-01,HH0113,341.53,48.18,15.93,1674
2024-05-17,HH0109,328.33,49.55,34.54,5194
2024-04-12,HH0147,400.55,50.6,20.52,6472
2024-02-22,HH0125,277.97,57.73,21.14,3529
2024-06-16,HH0171,271.31,46.01,17.93,9475
2024-02-26,HH0373,236.7,45.2,23.04,7905
2024-02-22,HH0450,244.9,59.02,33.01,7523
2024-01-31,HH0113,317.4,49.78,23.67,8449
2024-03-29,HH0022,278.56,52.45,25.95,7684
2024-05-29,HH0205,337.85,53.94,23.51,7562
2024-03-11,HH0214,302.87,56.59,23.64,9638
2024-05-02,HH0174,268.56,53.35,28.5,1804
2024-01-18,HH0268,261.74,46.63,22.29,1283
2024-01-15,HH0388,349.85,52.74,17.21,1623
2024-02-02,HH0429,288.79,51.74,26.51,2377
2024-03-17,HH0217,405.18,58.4,22.03,3042
2024-04-27,HH0351,201.34,46.86,23.64,3898
2024-01-28,HH0207,384.15,47.48,27.57,6614
2024-06-26,HH0404,408.94,49.5,30.04,1778
2024-02-24,HH0243,363.87,49.06,19.82,3553
2024-05-28,HH0118,330.89,66.84,28.9,5629
2024-02-25,HH0232,189.69,50.53,32.83,6594
2024-06-04,HH0132,294.46,46.75,30.82,9052
2024-05-28,HH0134,363.92,52.14,27.99,9797
2024-03-07,HH0375,374.5,52.42,15.21,4973
2024-03-05,HH0410,314.63,49.44,29.25,9974
2024-05-12,HH0232,253.57,54.33,27.9,7516
2024-01-27,HH0372,184.89,57.9,29.72,7117
2024-03-21,HH0080,280.02,43.68,25.11,5103
2024-06-26,HH0005,265.64,53.67,30.8,9603
2024-01-28,HH0130,289.07,43.63,17.15,3748
2024-01-02,HH0305,278.99,57.6,23.79,4314
2024-04-09,HH0037,297.3,51.69,31.33,8576
2024-05-19,HH0258,258.84,46.79,33.81,1155
2024-01-03,HH0122,318.07,46.21,19.5,7836
2024-05-20,HH0196,264.12,52.16,22.47,5362
2024-04-19,HH0210,305.03,55.0,28.37,5102
2024-01-11,HH0033,205.44,53.27,33.98,3167
2024-02-17,HH0169,250.49,55.76,17.06,7600
2024-03-25,HH0492,315.95,47.59,25.01,9084
2024-01-21,HH0424,378.87,43.78,25.4,9215
2024-05-03,HH0253,505.0,50.28,17.45,2013
2024-04-21,HH0239,365.3,46.39,28.24,8018
2024-06-23,HH0302,349.03,51.68,29.23,3271
2024-03-29,HH0100,289.99,50.52,25.9,8611
2024-03-22,HH0343,453.05,52.11,20.71,2306
2024-05-31,HH0076,311.83,44.67,29.93,7327
2024-02-04,HH0315,254.69,47.87,19.83,7067
2024-05-09,HH0255,283.98,42.26,26.39,2924
2024-05-18,HH0120,219.43,47.33,32.67,1271
2024-02-13,HH0111,321.75,61.22,29.86,8184
2024-04-06,HH0067,289.2,51.89,17.96,2558
2024-05-08,HH0139,467.73,44.61,23.75,6262
2024-06-15,HH0291,293.2,48.45,32.27,6959
2024-05-15,HH0273,267.39,46.99,23.2,7322
2024-04-15,HH0133,254.25,45.3,23.07,9031
2024-06-02,HH0469,294.52,46.36,23.83,2559
2024-05-24,HH0310,289.72,49.5,24.02,9540
2024-06-09,HH0496,359.19,55.18,22.34,7596
2024-03-02,HH0174,337.9,50.76,30.4,7381
2024-01-28,HH0309,295.25,51.29,19.17,4118
2024-04-03,HH0426,346.16,58.02,20.63,3458
2024-03-17,HH0371,319.24,43.62,26.21,1789
2024-02-28,HH0319,264.54,45.02,28.11,8655
2024-03-02,HH0254,213.31,40.56,27.12,8753
2024-04-01,HH0166,235.74,47.23,26.08,7371
2024-03-23,HH0190,379.4,47.08,22.08,7591
2024-04-10,HH0149,276.28,53.42,25.84,8426
2024-02-06,HH0158,318.99,47.96,25.09,4974
2024-01-08,HH0483,276.41,44.7,24.45,9284
2024-05-17,HH0397,277.81,52.9,28.56,6375
2024-05-27,HH0486,220.64,48.01,31.26,9782
2024-06-15,HH0243,328.77,48.27,30.27,9995
2024-03-27,HH0004,210.11,60.83,27.59,7213
2024-01-10,HH0109,380.98,51.99,28.75,8997
2024-03-29,HH0382,185.95,54.11,25.62,6802
2024-04-19,HH0284,295.89,45.33,23.32,7745
2024-06-17,HH0372,201.8,58.72,19.03,2760
2024-05-30,HH0390,322.17,56.78,25.36,3074
2024-02-22,HH0211,304.55,50.62,24.12,9396
2024-04-08,HH0144,324.84,59.75,18.59,4300
2024-06-04,HH0343,326.41,51.25,31.1,8931
2024-02-20,HH0423,202.32,50.99,15.67,4884
2024-03-25,HH0090,273.93,46.65,23.26,1650
2024-01-29,HH0023,274.33,53.12,22.08,1118
2024-05-08,HH0326,305.83,45.1,28.81,3432
2024-03-02,HH0091,253.74,41.82,36.04,3335
2024-01-12,HH0303,365.12,45.64,26.34,2630
2024-03-05,HH0377,332.3,55.96,29.23,6575
2024-04-13,HH0354,258.31,48.03,26.03,1435
2024-05-17,HH0067,390.17,53.97,27.03,3705
2024-01-05,HH0282,285.48,50.21,26.2,9122
2024-02-27,HH0484,292.61,51.53,25.67,4815
2024-05-04,HH0194,259.14,43.35,27.94,7392
2024-01-13,HH0263,317.96,49.66,28.16,5058
2024-03-24,HH0283,247.31,57.0,28.4,5437
2024-03-21,HH0347,315.45,61.44,22.07,6509
2024-04-15,HH0327,355.84,42.83,23.49,3587
2024-05-25,HH0300,239.87,60.76,21.42,4420
2024-03-06,HH0389,366.82,51.56,26.24,8488
2024-05-07,HH0268,355.81,49.69,28.65,4315
2024-02-22,HH0205,1029.16,51.63,26.27,4880
2024-01-16,HH0116,276.42,50.54,28.96,2974
2024-06-03,HH0066,242.84,54.93,25.19,9604
2024-05-18,HH0424,294.39,47.17,24.72,8135
2024-01-23,HH0448,311.23,51.9,20.41,4227
2024-03-16,HH0094,310.91,45.29,32.31,6524
2024-04-10,HH0361,350.0,47.16,20.97,7957
2024-05-12,HH0140,267.2,47.39,25.64,3934
2024-01-26,HH0227,254.11,58.59,30.08,4149
2024-05-27,HH0425,339.2,46.97,22.13,4734
2024-04-17,HH0186,345.74,47.52,23.18,8660
2024-03-09,HH0132,276.03,61.37,23.6,2615
2024-02-27,HH0414,397.09,46.87,23.71,9632
2024-01-29,HH0100,266.4,54.23,25.24,7862
2024-06-08,HH0017,345.92,41.91,32.29,9378
2024-05-07,HH0194,291.73,52.5,26.12,9471
2024-03-27,HH0287,350.0,56.23,21.44,4503
2024-04-15,HH0326,330.73,53.59,32.88,9269
2024-06-18,HH0068,233.05,55.17,29.46,5737
2024-06-12,HH0120,219.56,51.22,30.01,9800
2024-03-26,HH0327,313.6,43.78,18.05,9325
2024-06-22,HH0477,389.54,45.84,27.87,5961
2024-05-24,HH0081,399.96,49.03,18.53,7500
2024-04-19,HH0107,261.16,48.48,23.08,5234
2024-06-13,HH0280,366.38,44.08,18.33,1200
2024-04-15,HH0477,339.45,55.55,28.52,7683
2024-03-24,HH0363,269.47,46.34,30.88,4018
2024-04-03,HH0264,321.42,55.25,21.49,6765
2024-05-15,HH0179,285.26,46.97,18.34,4869
2024-06-27,HH0126,272.89,52.2,20.34,4374
2024-05-13,HH0351,344.61,55.04,18.14,6494
2024-02-13,HH0114,304.57,50.72,25.77,6599
2024-05-19,HH0012,335.71,47.03,25.38,6052
2024-01-26,HH0244,146.22,46.37,23.0,1026
2024-04-20,HH0487,202.41,48.55,29.06,1340
2024-04-28,HH0141,278.72,54.84,34.05,3408
2024-01-24,HH0262,374.64,59.44,21.57,8414
2024-05-20,HH0308,315.85,53.71,23.92,2976
2024-01-03,HH0096,263.52,54.3,26.45,4444
2024-01-23,HH0283,245.63,50.4,25.98,6764
